customer_id,city,signup_date,loyalty_tier,preferred_payment_method
CUST04538,Hyderabad,2024-12-09,Bronze,Credit Card
CUST06187,Chennai,2024-12-09,Bronze,Credit Card
CUST01824,Chennai,2024-12-09,Silver,UPI
CUST03009,Hyderabad,2024-12-09,Bronze,UPI
CUST02885,Mumbai,2024-12-10,Bronze,Wallet
CUST09628,Kolkata,2024-12-10,Silver,Debit Card
CUST00896,Pune,2024-12-10,Bronze,UPI
CUST04977,Mumbai,2024-12-10,Bronze,UPI
CUST07167,Ahmedabad,2024-12-10,Silver,Debit Card
CUST06984,Ahmedabad,2024-12-11,Gold,Credit Card
CUST09191,Kolkata,2024-12-11,Silver,Credit Card
CUST07813,Mumbai,2024-12-11,Bronze,Cash
CUST07303,Pune,2024-12-11,Bronze,Wallet
CUST08564,Kolkata,2024-12-11,Bronze,Credit Card
CUST02247,Mumbai,2024-12-12,Bronze,Credit Card
CUST04121,Pune,2024-12-12,Silver,UPI
CUST06509,Ahmedabad,2024-12-12,Bronze,UPI
CUST02523,Pune,2024-12-12,Silver,UPI
CUST06013,Surat,2024-12-12,Bronze,UPI
CUST09360,Hyderabad,2024-12-12,Bronze,Debit Card
CUST07187,Bangalore,2024-12-12,Bronze,UPI
CUST02729,Pune,2024-12-12,Silver,UPI
CUST08697,Surat,2024-12-12,Gold,Credit Card
CUST05287,Surat,2024-12-12,Silver,Debit Card
CUST01189,Pune,2024-12-13,Bronze,UPI
CUST01478,Chennai,2024-12-13,Silver,UPI
CUST06549,Mumbai,2024-12-13,Bronze,Cash
CUST04209,Mumbai,2024-12-13,Gold,UPI
CUST09517,Delhi,2024-12-13,Gold,UPI
CUST02038,Mumbai,2024-12-13,Gold,UPI
CUST01875,Chennai,2024-12-14,Gold,UPI
CUST01898,Mumbai,2024-12-14,Gold,UPI
CUST06791,Ahmedabad,2024-12-14,Silver,Debit Card
CUST06204,Hyderabad,2024-12-14,Platinum,UPI
CUST08348,Mumbai,2024-12-14,Silver,Cash
CUST04192,Kolkata,2024-12-14,Bronze,Debit Card
CUST08512,Hyderabad,2024-12-14,Bronze,UPI
CUST03059,Mumbai,2024-12-14,Gold,UPI
CUST07648,Pune,2024-12-14,Silver,UPI
CUST07165,Chennai,2024-12-15,Gold,Debit Card
CUST09625,Delhi,2024-12-15,Bronze,Credit Card
CUST01665,Surat,2024-12-15,Silver,UPI
CUST09977,Bangalore,2024-12-16,Bronze,UPI
CUST00204,Kolkata,2024-12-16,Bronze,UPI
CUST03438,Bangalore,2024-12-16,Silver,UPI
CUST07728,Delhi,2024-12-16,Bronze,UPI
CUST01936,Ahmedabad,2024-12-16,Bronze,UPI
CUST01999,Mumbai,2024-12-16,Gold,Debit Card
CUST02731,Chennai,2024-12-17,Bronze,UPI
CUST09784,Jaipur,2024-12-17,Bronze,UPI
CUST03096,Hyderabad,2024-12-17,Platinum,UPI
CUST03775,Hyderabad,2024-12-17,Gold,Credit Card
CUST00147,Bangalore,2024-12-19,Silver,Wallet
CUST00390,Ahmedabad,2024-12-19,Gold,UPI
CUST06535,Mumbai,2024-12-19,Bronze,UPI
CUST02808,Mumbai,2024-12-19,Bronze,UPI
CUST07176,Bangalore,2024-12-19,Silver,Credit Card
CUST08784,Hyderabad,2024-12-19,Silver,UPI
CUST02176,Ahmedabad,2024-12-20,Silver,Credit Card
CUST08654,Bangalore,2024-12-20,Silver,Credit Card
CUST04147,Mumbai,2024-12-20,Silver,Debit Card
CUST03042,Surat,2024-12-20,Silver,UPI
CUST06836,Mumbai,2024-12-20,Bronze,UPI
CUST09931,Ahmedabad,2024-12-20,Bronze,UPI
CUST08411,Delhi,2024-12-21,Bronze,Cash
CUST04722,Mumbai,2024-12-21,Bronze,UPI
CUST08106,Bangalore,2024-12-21,Silver,Credit Card
CUST05746,Hyderabad,2024-12-21,Silver,Credit Card
CUST03963,Mumbai,2024-12-21,Gold,UPI
CUST07774,Delhi,2024-12-21,Bronze,Cash
CUST02907,Surat,2024-12-21,Silver,UPI
CUST01739,Delhi,2024-12-22,Silver,UPI
CUST07766,Hyderabad,2024-12-22,Bronze,Credit Card
CUST09450,Pune,2024-12-22,Bronze,UPI
CUST05309,Kolkata,2024-12-22,Gold,UPI
CUST05112,Kolkata,2024-12-22,Silver,UPI
CUST01625,Mumbai,2024-12-22,Bronze,Credit Card
CUST01523,Delhi,2024-12-22,Bronze,UPI
CUST00179,Jaipur,2024-12-22,Silver,UPI
CUST03717,Delhi,2024-12-22,Silver,Debit Card
CUST00626,Delhi,2024-12-23,Silver,UPI
CUST06454,Delhi,2024-12-23,Silver,UPI
CUST08241,Chennai,2024-12-23,Silver,Cash
CUST08288,Mumbai,2024-12-23,Platinum,UPI
CUST00872,Pune,2024-12-23,Silver,Credit Card
CUST01336,Hyderabad,2024-12-23,Silver,Credit Card
CUST00327,Bangalore,2024-12-23,Bronze,UPI
CUST02590,Chennai,2024-12-23,Silver,Wallet
CUST09075,Delhi,2024-12-23,Bronze,Credit Card
CUST01241,Kolkata,2024-12-23,Bronze,Cash
CUST04769,Hyderabad,2024-12-23,Bronze,UPI
CUST06545,Bangalore,2024-12-24,Silver,UPI
CUST05728,Mumbai,2024-12-24,Silver,UPI
CUST07778,Ahmedabad,2024-12-24,Bronze,Cash
CUST07532,Mumbai,2024-12-24,Bronze,Credit Card
CUST06825,Pune,2024-12-24,Bronze,Debit Card
CUST06289,Surat,2024-12-25,Bronze,UPI
CUST02818,Mumbai,2024-12-25,Platinum,UPI
CUST08352,Mumbai,2024-12-25,Gold,Credit Card
CUST08698,Bangalore,2024-12-25,Bronze,Wallet
CUST03037,Delhi,2024-12-25,Bronze,Debit Card
CUST01688,Bangalore,2024-12-26,Silver,Wallet
CUST07757,Pune,2024-12-26,Silver,UPI
CUST00196,Delhi,2024-12-26,Gold,Debit Card
CUST07357,Surat,2024-12-26,Bronze,Credit Card
CUST02462,Kolkata,2024-12-26,Silver,Cash
CUST03568,Hyderabad,2024-12-26,Bronze,UPI
CUST06905,Pune,2024-12-27,Silver,UPI
CUST09111,Jaipur,2024-12-27,Bronze,UPI
CUST07469,Hyderabad,2024-12-27,Platinum,Credit Card
CUST00788,Delhi,2024-12-27,Bronze,Debit Card
CUST02528,Jaipur,2024-12-27,Bronze,Debit Card
CUST08354,Bangalore,2024-12-27,Gold,UPI
CUST08465,Surat,2024-12-28,Bronze,Cash
CUST02955,Jaipur,2024-12-28,Bronze,UPI
CUST09216,Delhi,2024-12-28,Bronze,UPI
CUST02292,Pune,2024-12-28,Bronze,Cash
CUST04157,Bangalore,2024-12-28,Gold,Credit Card
CUST07417,Pune,2024-12-28,Bronze,Debit Card
CUST05418,Pune,2024-12-28,Bronze,Wallet
CUST05349,Delhi,2024-12-28,Bronze,UPI
CUST01207,Hyderabad,2024-12-28,Silver,Credit Card
CUST00908,Delhi,2024-12-29,Bronze,Credit Card
CUST05182,Ahmedabad,2024-12-29,Bronze,UPI
CUST01923,Hyderabad,2024-12-29,Bronze,UPI
CUST00706,Surat,2024-12-29,Silver,Wallet
CUST07976,Mumbai,2024-12-29,Bronze,Cash
CUST00089,Kolkata,2024-12-29,Silver,UPI
CUST06084,Pune,2024-12-29,Platinum,Cash
CUST04764,Pune,2024-12-29,Bronze,UPI
CUST06231,Bangalore,2024-12-29,Bronze,Debit Card
CUST06576,Hyderabad,2024-12-29,Platinum,UPI
CUST03311,Chennai,2024-12-30,Bronze,UPI
CUST07281,Bangalore,2024-12-30,Bronze,Debit Card
CUST03626,Pune,2024-12-30,Bronze,Credit Card
CUST04675,Delhi,2024-12-30,Bronze,UPI
CUST09693,Delhi,2024-12-30,Bronze,Credit Card
CUST08675,Mumbai,2024-12-30,Bronze,Wallet
CUST07938,Bangalore,2024-12-30,Bronze,UPI
CUST06311,Delhi,2024-12-31,Silver,UPI
CUST06252,Mumbai,2024-12-31,Bronze,Credit Card
CUST02620,Pune,2024-12-31,Silver,UPI
CUST05393,Kolkata,2024-12-31,Bronze,UPI
CUST04822,Pune,2024-12-31,Bronze,UPI
CUST07670,Delhi,2024-12-31,Silver,UPI
CUST09250,Pune,2024-12-31,Silver,Credit Card
CUST07927,Ahmedabad,2025-01-01,Bronze,UPI
CUST04411,Mumbai,2025-01-01,Silver,Debit Card
CUST04474,Delhi,2025-01-01,Gold,UPI
CUST08434,Kolkata,2025-01-01,Silver,Cash
CUST02919,Delhi,2025-01-01,Bronze,UPI
CUST04017,Kolkata,2025-01-02,Gold,UPI
CUST02016,Delhi,2025-01-02,Silver,Credit Card
CUST00888,Pune,2025-01-02,Bronze,UPI
CUST05790,Pune,2025-01-02,Platinum,UPI
CUST03044,Delhi,2025-01-02,Gold,Cash
CUST09057,Ahmedabad,2025-01-02,Silver,Credit Card
CUST07267,Mumbai,2025-01-02,Bronze,Credit Card
CUST05953,Ahmedabad,2025-01-02,Bronze,UPI
CUST01358,Delhi,2025-01-03,Gold,UPI
CUST06983,Jaipur,2025-01-03,Platinum,UPI
CUST03809,Mumbai,2025-01-03,Bronze,UPI
CUST03820,Bangalore,2025-01-03,Bronze,Debit Card
CUST00051,Surat,2025-01-03,Gold,UPI
CUST07992,Pune,2025-01-03,Gold,Credit Card
CUST00276,Bangalore,2025-01-03,Bronze,UPI
CUST06416,Delhi,2025-01-03,Bronze,UPI
CUST00497,Bangalore,2025-01-03,Bronze,UPI
CUST02742,Pune,2025-01-04,Silver,UPI
CUST07256,Bangalore,2025-01-04,Silver,Cash
CUST00154,Bangalore,2025-01-04,Bronze,Credit Card
CUST02398,Mumbai,2025-01-04,Bronze,UPI
CUST05296,Mumbai,2025-01-04,Silver,UPI
CUST03428,Hyderabad,2025-01-04,Silver,UPI
CUST03319,Ahmedabad,2025-01-04,Gold,Credit Card
CUST05440,Ahmedabad,2025-01-05,Bronze,Credit Card
CUST02806,Surat,2025-01-05,Gold,UPI
CUST01396,Ahmedabad,2025-01-05,Bronze,UPI
CUST08142,Hyderabad,2025-01-05,Bronze,UPI
CUST09998,Jaipur,2025-01-05,Bronze,UPI
CUST02722,Chennai,2025-01-05,Bronze,Credit Card
CUST08789,Mumbai,2025-01-05,Platinum,Credit Card
CUST03480,Delhi,2025-01-05,Gold,Debit Card
CUST02894,Hyderabad,2025-01-06,Platinum,UPI
CUST00373,Mumbai,2025-01-06,Bronze,Debit Card
CUST06774,Mumbai,2025-01-06,Silver,Credit Card
CUST03520,Pune,2025-01-06,Bronze,Cash
CUST05348,Pune,2025-01-06,Silver,UPI
CUST05361,Bangalore,2025-01-06,Gold,UPI
CUST05924,Hyderabad,2025-01-06,Bronze,UPI
CUST06995,Jaipur,2025-01-06,Bronze,UPI
CUST03810,Mumbai,2025-01-06,Bronze,UPI
CUST00812,Ahmedabad,2025-01-07,Silver,Credit Card
CUST08518,Jaipur,2025-01-07,Bronze,UPI
CUST00524,Ahmedabad,2025-01-07,Bronze,Debit Card
CUST09016,Mumbai,2025-01-07,Bronze,UPI
CUST06122,Mumbai,2025-01-07,Silver,UPI
CUST00687,Bangalore,2025-01-07,Bronze,UPI
CUST03571,Pune,2025-01-08,Bronze,UPI
CUST00122,Kolkata,2025-01-08,Bronze,Wallet
CUST06475,Chennai,2025-01-08,Gold,Debit Card
CUST02577,Surat,2025-01-08,Bronze,UPI
CUST09736,Bangalore,2025-01-08,Bronze,Credit Card
CUST01155,Hyderabad,2025-01-08,Gold,UPI
CUST05528,Mumbai,2025-01-08,Silver,Cash
CUST02800,Mumbai,2025-01-09,Bronze,UPI
CUST00178,Delhi,2025-01-09,Bronze,UPI
CUST00208,Hyderabad,2025-01-09,Bronze,Credit Card
CUST01334,Surat,2025-01-09,Silver,Credit Card
CUST00734,Bangalore,2025-01-09,Silver,UPI
CUST08964,Mumbai,2025-01-09,Bronze,Cash
CUST00247,Delhi,2025-01-09,Bronze,UPI
CUST06219,Delhi,2025-01-09,Platinum,UPI
CUST05736,Hyderabad,2025-01-09,Bronze,UPI
CUST07664,Bangalore,2025-01-09,Platinum,UPI
CUST06235,Delhi,2025-01-10,Silver,Wallet
CUST06674,Mumbai,2025-01-10,Silver,Debit Card
CUST08463,Pune,2025-01-10,Silver,UPI
CUST08326,Ahmedabad,2025-01-10,Bronze,Credit Card
CUST09087,Delhi,2025-01-10,Bronze,Cash
CUST02849,Bangalore,2025-01-10,Bronze,UPI
CUST05547,Mumbai,2025-01-10,Silver,UPI
CUST01024,Surat,2025-01-10,Bronze,UPI
CUST01897,Hyderabad,2025-01-10,Bronze,UPI
CUST08110,Chennai,2025-01-10,Bronze,UPI
CUST04337,Bangalore,2025-01-11,Silver,UPI
CUST00655,Delhi,2025-01-11,Bronze,Debit Card
CUST01460,Hyderabad,2025-01-11,Gold,Debit Card
CUST07919,Mumbai,2025-01-11,Bronze,Debit Card
CUST05330,Bangalore,2025-01-11,Bronze,UPI
CUST01403,Mumbai,2025-01-11,Gold,UPI
CUST00290,Bangalore,2025-01-12,Bronze,Cash
CUST06213,Delhi,2025-01-12,Bronze,UPI
CUST07972,Hyderabad,2025-01-12,Silver,Debit Card
CUST06016,Chennai,2025-01-12,Bronze,UPI
CUST03128,Mumbai,2025-01-12,Silver,UPI
CUST07388,Surat,2025-01-12,Bronze,Credit Card
CUST07881,Mumbai,2025-01-12,Bronze,UPI
CUST08931,Delhi,2025-01-12,Bronze,UPI
CUST05995,Mumbai,2025-01-13,Gold,UPI
CUST05205,Surat,2025-01-13,Bronze,UPI
CUST02780,Pune,2025-01-13,Bronze,Debit Card
CUST04402,Bangalore,2025-01-13,Bronze,UPI
CUST01212,Delhi,2025-01-13,Silver,Credit Card
CUST08385,Pune,2025-01-13,Bronze,Credit Card
CUST06888,Delhi,2025-01-13,Silver,Credit Card
CUST03951,Mumbai,2025-01-14,Platinum,Cash
CUST06459,Mumbai,2025-01-14,Bronze,UPI
CUST06882,Pune,2025-01-15,Gold,UPI
CUST08295,Chennai,2025-01-15,Gold,Credit Card
CUST04181,Delhi,2025-01-15,Bronze,UPI
CUST03534,Pune,2025-01-15,Bronze,Cash
CUST03006,Ahmedabad,2025-01-15,Silver,UPI
CUST00319,Mumbai,2025-01-15,Silver,UPI
CUST08929,Mumbai,2025-01-15,Bronze,Wallet
CUST02216,Pune,2025-01-15,Bronze,Wallet
CUST00669,Mumbai,2025-01-16,Silver,Credit Card
CUST07373,Mumbai,2025-01-16,Bronze,UPI
CUST06439,Mumbai,2025-01-16,Silver,Credit Card
CUST05167,Pune,2025-01-16,Bronze,Debit Card
CUST01084,Kolkata,2025-01-16,Silver,Wallet
CUST05295,Chennai,2025-01-17,Bronze,UPI
CUST00385,Chennai,2025-01-17,Gold,Credit Card
CUST02087,Mumbai,2025-01-17,Silver,UPI
CUST01160,Mumbai,2025-01-17,Silver,UPI
CUST02561,Ahmedabad,2025-01-17,Silver,Debit Card
CUST03532,Ahmedabad,2025-01-17,Bronze,Wallet
CUST02640,Hyderabad,2025-01-17,Silver,UPI
CUST03108,Mumbai,2025-01-17,Gold,Debit Card
CUST06341,Pune,2025-01-17,Bronze,UPI
CUST05546,Mumbai,2025-01-18,Silver,UPI
CUST07092,Jaipur,2025-01-18,Silver,Debit Card
CUST04124,Kolkata,2025-01-18,Bronze,Credit Card
CUST05764,Mumbai,2025-01-18,Bronze,UPI
CUST06445,Bangalore,2025-01-18,Bronze,Wallet
CUST08664,Bangalore,2025-01-18,Bronze,Debit Card
CUST03315,Pune,2025-01-18,Bronze,UPI
CUST09985,Kolkata,2025-01-19,Bronze,UPI
CUST02039,Pune,2025-01-19,Silver,UPI
CUST05608,Kolkata,2025-01-19,Silver,Credit Card
CUST04378,Ahmedabad,2025-01-19,Silver,UPI
CUST01425,Surat,2025-01-20,Gold,UPI
CUST04130,Mumbai,2025-01-20,Bronze,Wallet
CUST02816,Chennai,2025-01-20,Bronze,Credit Card
CUST07490,Ahmedabad,2025-01-20,Gold,Credit Card
CUST01002,Bangalore,2025-01-20,Bronze,UPI
CUST00026,Chennai,2025-01-21,Bronze,UPI
CUST00010,Hyderabad,2025-01-21,Silver,UPI
CUST07579,Kolkata,2025-01-21,Bronze,UPI
CUST08036,Mumbai,2025-01-22,Platinum,UPI
CUST00437,Mumbai,2025-01-22,Bronze,UPI
CUST02322,Chennai,2025-01-22,Platinum,Wallet
CUST06591,Delhi,2025-01-22,Bronze,Cash
CUST05422,Pune,2025-01-22,Silver,Wallet
CUST03281,Delhi,2025-01-22,Silver,UPI
CUST02119,Mumbai,2025-01-22,Silver,Wallet
CUST09221,Mumbai,2025-01-22,Bronze,UPI
CUST07633,Delhi,2025-01-23,Bronze,Wallet
CUST04292,Mumbai,2025-01-23,Bronze,UPI
CUST00688,Pune,2025-01-23,Bronze,UPI
CUST03537,Pune,2025-01-23,Bronze,UPI
CUST02064,Delhi,2025-01-23,Silver,Credit Card
CUST03784,Ahmedabad,2025-01-23,Bronze,Debit Card
CUST08476,Hyderabad,2025-01-23,Silver,UPI
CUST02530,Surat,2025-01-23,Bronze,Debit Card
CUST01268,Bangalore,2025-01-24,Bronze,Debit Card
CUST03003,Pune,2025-01-24,Gold,UPI
CUST08932,Pune,2025-01-24,Gold,UPI
CUST05243,Bangalore,2025-01-24,Bronze,UPI
CUST03944,Delhi,2025-01-24,Bronze,UPI
CUST07027,Mumbai,2025-01-24,Gold,Debit Card
CUST06777,Chennai,2025-01-24,Silver,UPI
CUST07109,Kolkata,2025-01-25,Silver,Debit Card
CUST09565,Delhi,2025-01-25,Bronze,Cash
CUST04315,Surat,2025-01-25,Silver,UPI
CUST03636,Bangalore,2025-01-25,Gold,UPI
CUST04838,Delhi,2025-01-25,Silver,Debit Card
CUST09097,Pune,2025-01-26,Silver,Wallet
CUST05441,Delhi,2025-01-26,Gold,UPI
CUST07805,Mumbai,2025-01-26,Platinum,UPI
CUST05149,Hyderabad,2025-01-26,Gold,UPI
CUST09285,Ahmedabad,2025-01-26,Silver,UPI
CUST05076,Bangalore,2025-01-26,Bronze,UPI
CUST02738,Bangalore,2025-01-26,Silver,UPI
CUST06701,Bangalore,2025-01-27,Gold,UPI
CUST00558,Mumbai,2025-01-27,Gold,Credit Card
CUST04880,Ahmedabad,2025-01-27,Bronze,UPI
CUST00634,Bangalore,2025-01-27,Bronze,Credit Card
CUST06264,Surat,2025-01-27,Silver,Credit Card
CUST07477,Hyderabad,2025-01-27,Bronze,UPI
CUST08412,Surat,2025-01-28,Platinum,UPI
CUST06215,Chennai,2025-01-28,Bronze,Debit Card
CUST06183,Mumbai,2025-01-28,Bronze,Debit Card
CUST06042,Mumbai,2025-01-28,Gold,UPI
CUST06780,Mumbai,2025-01-28,Bronze,UPI
CUST01997,Jaipur,2025-01-28,Gold,Credit Card
CUST01518,Kolkata,2025-01-28,Bronze,UPI
CUST02720,Mumbai,2025-01-29,Bronze,UPI
CUST05462,Pune,2025-01-29,Gold,UPI
CUST01098,Mumbai,2025-01-29,Gold,UPI
CUST05041,Chennai,2025-01-29,Bronze,Wallet
CUST07558,Bangalore,2025-01-29,Bronze,UPI
CUST05465,Pune,2025-01-30,Gold,Debit Card
CUST07375,Mumbai,2025-01-30,Bronze,UPI
CUST05897,Kolkata,2025-01-30,Silver,UPI
CUST03526,Mumbai,2025-01-30,Gold,UPI
CUST00201,Hyderabad,2025-01-30,Bronze,UPI
CUST06368,Mumbai,2025-01-30,Bronze,UPI
CUST04347,Ahmedabad,2025-01-30,Bronze,Wallet
CUST01072,Pune,2025-01-31,Gold,UPI
CUST06594,Ahmedabad,2025-01-31,Bronze,Debit Card
CUST03284,Kolkata,2025-01-31,Bronze,UPI
CUST04051,Jaipur,2025-01-31,Silver,UPI
CUST06581,Kolkata,2025-01-31,Silver,Debit Card
CUST07231,Mumbai,2025-01-31,Silver,UPI
CUST02420,Delhi,2025-01-31,Bronze,UPI
CUST06570,Delhi,2025-01-31,Bronze,Debit Card
CUST05282,Bangalore,2025-01-31,Gold,UPI
CUST02215,Chennai,2025-01-31,Silver,Cash
CUST04111,Bangalore,2025-02-01,Gold,Debit Card
CUST05826,Delhi,2025-02-01,Bronze,UPI
CUST05018,Delhi,2025-02-01,Silver,UPI
CUST02603,Chennai,2025-02-01,Bronze,UPI
CUST00875,Mumbai,2025-02-01,Gold,UPI
CUST07062,Bangalore,2025-02-01,Silver,Debit Card
CUST07156,Ahmedabad,2025-02-01,Bronze,Debit Card
CUST09164,Delhi,2025-02-01,Bronze,Credit Card
CUST00286,Mumbai,2025-02-01,Bronze,Cash
CUST02990,Kolkata,2025-02-01,Bronze,Debit Card
CUST01133,Mumbai,2025-02-02,Bronze,UPI
CUST01112,Pune,2025-02-02,Bronze,UPI
CUST09646,Hyderabad,2025-02-02,Platinum,UPI
CUST02286,Pune,2025-02-02,Silver,Cash
CUST08496,Surat,2025-02-02,Gold,Debit Card
CUST08700,Bangalore,2025-02-02,Silver,Cash
CUST01534,Pune,2025-02-03,Bronze,Cash
CUST03038,Surat,2025-02-03,Bronze,Credit Card
CUST05544,Ahmedabad,2025-02-03,Silver,Credit Card
CUST02262,Bangalore,2025-02-03,Bronze,Credit Card
CUST04569,Mumbai,2025-02-03,Silver,Wallet
CUST02239,Mumbai,2025-02-03,Bronze,Debit Card
CUST00428,Kolkata,2025-02-03,Gold,UPI
CUST05520,Hyderabad,2025-02-03,Silver,Debit Card
CUST06481,Bangalore,2025-02-03,Bronze,Wallet
CUST04451,Delhi,2025-02-04,Gold,Debit Card
CUST03397,Ahmedabad,2025-02-04,Bronze,UPI
CUST00055,Bangalore,2025-02-04,Bronze,Debit Card
CUST07617,Delhi,2025-02-04,Bronze,UPI
CUST05800,Mumbai,2025-02-04,Bronze,Debit Card
CUST02950,Jaipur,2025-02-04,Bronze,Cash
CUST05229,Mumbai,2025-02-04,Gold,Debit Card
CUST01159,Kolkata,2025-02-04,Silver,Wallet
CUST00975,Mumbai,2025-02-04,Silver,UPI
CUST03082,Kolkata,2025-02-05,Bronze,Debit Card
CUST00441,Mumbai,2025-02-05,Silver,UPI
CUST09242,Hyderabad,2025-02-05,Bronze,UPI
CUST01114,Bangalore,2025-02-05,Bronze,UPI
CUST08211,Mumbai,2025-02-06,Bronze,UPI
CUST03154,Delhi,2025-02-06,Bronze,UPI
CUST03902,Delhi,2025-02-06,Gold,Wallet
CUST03929,Hyderabad,2025-02-06,Gold,UPI
CUST05152,Pune,2025-02-07,Gold,UPI
CUST08052,Mumbai,2025-02-07,Gold,UPI
CUST04406,Hyderabad,2025-02-07,Bronze,Wallet
CUST05431,Bangalore,2025-02-07,Silver,UPI
CUST02977,Ahmedabad,2025-02-07,Bronze,Debit Card
CUST05114,Hyderabad,2025-02-07,Bronze,Credit Card
CUST00871,Delhi,2025-02-07,Bronze,Credit Card
CUST00401,Mumbai,2025-02-07,Bronze,Debit Card
CUST09971,Mumbai,2025-02-07,Bronze,UPI
CUST03748,Delhi,2025-02-07,Silver,Cash
CUST00913,Hyderabad,2025-02-07,Bronze,Debit Card
CUST06616,Chennai,2025-02-07,Bronze,UPI
CUST09789,Bangalore,2025-02-07,Gold,Debit Card
CUST02414,Mumbai,2025-02-07,Platinum,Credit Card
CUST00149,Mumbai,2025-02-07,Gold,UPI
CUST02235,Hyderabad,2025-02-08,Bronze,UPI
CUST00227,Surat,2025-02-08,Silver,UPI
CUST08585,Delhi,2025-02-08,Silver,Credit Card
CUST08836,Mumbai,2025-02-08,Gold,UPI
CUST02042,Bangalore,2025-02-08,Bronze,Credit Card
CUST04336,Mumbai,2025-02-08,Platinum,Credit Card
CUST08962,Bangalore,2025-02-08,Bronze,Debit Card
CUST05964,Chennai,2025-02-09,Bronze,UPI
CUST00393,Delhi,2025-02-09,Silver,UPI
CUST01947,Delhi,2025-02-09,Bronze,Wallet
CUST01800,Mumbai,2025-02-09,Bronze,UPI
CUST03199,Mumbai,2025-02-09,Bronze,Credit Card
CUST00546,Delhi,2025-02-09,Bronze,Debit Card
CUST07946,Mumbai,2025-02-09,Bronze,Cash
CUST06451,Ahmedabad,2025-02-09,Gold,UPI
CUST01448,Ahmedabad,2025-02-09,Bronze,UPI
CUST09771,Chennai,2025-02-09,Gold,UPI
CUST06857,Hyderabad,2025-02-10,Silver,Debit Card
CUST03484,Jaipur,2025-02-10,Bronze,Wallet
CUST05806,Mumbai,2025-02-10,Bronze,UPI
CUST07505,Bangalore,2025-02-10,Silver,UPI
CUST03192,Kolkata,2025-02-10,Bronze,UPI
CUST05432,Mumbai,2025-02-10,Platinum,UPI
CUST00851,Mumbai,2025-02-11,Bronze,UPI
CUST06070,Pune,2025-02-11,Bronze,Cash
CUST07586,Hyderabad,2025-02-11,Bronze,Credit Card
CUST07266,Mumbai,2025-02-11,Bronze,UPI
CUST00843,Mumbai,2025-02-12,Gold,UPI
CUST00310,Pune,2025-02-12,Bronze,Cash
CUST08576,Mumbai,2025-02-12,Silver,Debit Card
CUST02878,Pune,2025-02-12,Silver,Credit Card
CUST04050,Pune,2025-02-12,Bronze,UPI
CUST09473,Kolkata,2025-02-12,Bronze,UPI
CUST07465,Delhi,2025-02-12,Bronze,Credit Card
CUST04449,Delhi,2025-02-13,Bronze,UPI
CUST05260,Kolkata,2025-02-13,Silver,Credit Card
CUST01589,Delhi,2025-02-13,Silver,Credit Card
CUST01562,Pune,2025-02-13,Bronze,UPI
CUST06618,Delhi,2025-02-13,Bronze,UPI
CUST08946,Kolkata,2025-02-14,Platinum,Credit Card
CUST01601,Mumbai,2025-02-14,Bronze,Wallet
CUST09848,Delhi,2025-02-14,Bronze,UPI
CUST00097,Bangalore,2025-02-14,Silver,UPI
CUST03191,Pune,2025-02-14,Gold,Debit Card
CUST02872,Jaipur,2025-02-14,Gold,Credit Card
CUST09873,Pune,2025-02-14,Bronze,UPI
CUST09414,Mumbai,2025-02-14,Bronze,Debit Card
CUST06108,Mumbai,2025-02-15,Silver,UPI
CUST07113,Delhi,2025-02-15,Bronze,Wallet
CUST05040,Jaipur,2025-02-15,Bronze,Cash
CUST01352,Bangalore,2025-02-15,Bronze,Credit Card
CUST08822,Surat,2025-02-15,Bronze,Cash
CUST06904,Hyderabad,2025-02-15,Bronze,UPI
CUST00619,Ahmedabad,2025-02-15,Bronze,UPI
CUST05801,Pune,2025-02-15,Bronze,Debit Card
CUST02906,Mumbai,2025-02-15,Silver,Debit Card
CUST02431,Bangalore,2025-02-16,Platinum,UPI
CUST02542,Chennai,2025-02-16,Bronze,UPI
CUST06998,Kolkata,2025-02-16,Silver,Cash
CUST06528,Ahmedabad,2025-02-16,Silver,Cash
CUST01843,Delhi,2025-02-16,Gold,UPI
CUST08102,Surat,2025-02-16,Silver,UPI
CUST03346,Chennai,2025-02-16,Bronze,UPI
CUST05377,Bangalore,2025-02-16,Gold,Debit Card
CUST00947,Mumbai,2025-02-16,Bronze,Wallet
CUST09336,Pune,2025-02-17,Platinum,UPI
CUST04999,Ahmedabad,2025-02-17,Silver,Credit Card
CUST06422,Delhi,2025-02-17,Bronze,UPI
CUST06556,Chennai,2025-02-17,Bronze,UPI
CUST08250,Ahmedabad,2025-02-17,Bronze,UPI
CUST04684,Pune,2025-02-17,Bronze,UPI
CUST06555,Chennai,2025-02-17,Gold,Credit Card
CUST06437,Bangalore,2025-02-18,Silver,Debit Card
CUST02932,Hyderabad,2025-02-18,Gold,UPI
CUST02764,Delhi,2025-02-18,Silver,Cash
CUST01692,Bangalore,2025-02-18,Silver,Debit Card
CUST08694,Mumbai,2025-02-18,Bronze,UPI
CUST08317,Kolkata,2025-02-18,Bronze,Credit Card
CUST04691,Delhi,2025-02-18,Gold,UPI
CUST00627,Delhi,2025-02-18,Gold,Wallet
CUST05916,Mumbai,2025-02-18,Bronze,Cash
CUST01867,Mumbai,2025-02-18,Bronze,UPI
CUST09436,Pune,2025-02-19,Silver,Wallet
