order_id,item_id,quantity,item_price,line_total
ORD021867,ITEM00908,2,93,186
ORD021867,ITEM00912,3,162,486
ORD021867,ITEM00910,1,127,127
ORD021868,ITEM00043,2,294,588
ORD021869,ITEM00769,1,130,130
ORD021869,ITEM00770,1,159,159
ORD021870,ITEM01147,1,106,106
ORD021870,ITEM01148,3,145,435
ORD021870,ITEM01149,1,134,134
ORD021870,ITEM01152,1,79,79
ORD021871,ITEM01033,1,161,161
ORD021871,ITEM01035,3,243,729
ORD021871,ITEM01036,2,243,486
ORD021872,ITEM00629,1,291,291
ORD021872,ITEM00625,1,77,77
ORD021872,ITEM00626,1,71,71
ORD021872,ITEM00628,1,84,84
ORD021873,ITEM00907,3,85,255
ORD021873,ITEM00910,2,127,254
ORD021874,ITEM00976,1,78,78
ORD021874,ITEM00977,1,74,74
ORD021874,ITEM00973,1,44,44
ORD021874,ITEM00975,2,172,344
ORD021875,ITEM00547,1,174,174
ORD021875,ITEM00548,1,75,75
ORD021876,ITEM00010,3,257,771
ORD021876,ITEM00011,2,333,666
ORD021876,ITEM00008,3,229,687
ORD021877,ITEM00165,2,277,554
ORD021878,ITEM00739,3,302,906
ORD021878,ITEM00744,1,374,374
ORD021878,ITEM00742,2,291,582
ORD021879,ITEM00990,1,147,147
ORD021879,ITEM00985,1,147,147
ORD021880,ITEM00586,2,251,502
ORD021880,ITEM00584,3,263,789
ORD021881,ITEM00536,1,101,101
ORD021881,ITEM00539,1,154,154
ORD021882,ITEM00292,2,47,94
ORD021883,ITEM00124,1,177,177
ORD021883,ITEM00123,3,49,147
ORD021884,ITEM00817,3,199,597
ORD021884,ITEM00822,1,57,57
ORD021884,ITEM00819,2,102,204
ORD021884,ITEM00821,1,165,165
ORD021885,ITEM00442,3,161,483
ORD021885,ITEM00444,3,176,528
ORD021886,ITEM00377,1,41,41
ORD021887,ITEM00921,2,104,208
ORD021887,ITEM00920,2,121,242
ORD021887,ITEM00919,1,146,146
ORD021888,ITEM00140,1,150,150
ORD021888,ITEM00141,2,239,478
ORD021888,ITEM00144,1,192,192
ORD021888,ITEM00139,1,45,45
ORD021889,ITEM01192,3,135,405
ORD021889,ITEM01191,3,150,450
ORD021890,ITEM00611,3,170,510
ORD021890,ITEM00609,1,86,86
ORD021890,ITEM00608,3,53,159
ORD021891,ITEM00092,1,189,189
ORD021891,ITEM00093,2,152,304
ORD021891,ITEM00095,3,174,522
ORD021892,ITEM00096,3,130,390
ORD021892,ITEM00095,2,174,348
ORD021892,ITEM00093,3,152,456
ORD021892,ITEM00094,1,151,151
ORD021893,ITEM00727,1,227,227
ORD021893,ITEM00730,2,189,378
ORD021893,ITEM00729,1,204,204
ORD021893,ITEM00731,3,240,720
ORD021894,ITEM00478,1,206,206
ORD021894,ITEM00477,2,172,344
ORD021895,ITEM00039,2,158,316
ORD021895,ITEM00037,1,158,158
ORD021896,ITEM00054,1,214,214
ORD021896,ITEM00053,1,66,66
ORD021896,ITEM00052,1,199,199
ORD021897,ITEM00725,2,216,432
ORD021897,ITEM00726,3,239,717
ORD021898,ITEM00858,1,235,235
ORD021898,ITEM00857,1,170,170
ORD021898,ITEM00854,2,269,538
ORD021899,ITEM00254,3,120,360
ORD021899,ITEM00253,3,182,546
ORD021900,ITEM00496,1,321,321
ORD021900,ITEM00497,1,70,70
ORD021900,ITEM00495,3,337,1011
ORD021901,ITEM01066,2,125,250
ORD021901,ITEM01064,1,43,43
ORD021901,ITEM01063,2,239,478
ORD021901,ITEM01068,3,195,585
ORD021902,ITEM00086,3,260,780
ORD021902,ITEM00085,2,262,524
ORD021903,ITEM00283,2,102,204
ORD021903,ITEM00284,2,242,484
ORD021904,ITEM00105,1,79,79
ORD021904,ITEM00103,1,295,295
ORD021905,ITEM00087,2,229,458
ORD021906,ITEM01074,2,147,294
ORD021906,ITEM01073,3,193,579
ORD021906,ITEM01072,3,143,429
ORD021906,ITEM01070,1,64,64
ORD021907,ITEM00367,3,232,696
ORD021907,ITEM00370,3,353,1059
ORD021908,ITEM01105,2,209,418
ORD021908,ITEM01107,2,192,384
ORD021908,ITEM01108,2,133,266
ORD021908,ITEM01109,1,78,78
ORD021909,ITEM00416,1,204,204
ORD021909,ITEM00419,1,230,230
ORD021909,ITEM00415,1,178,178
ORD021909,ITEM00420,3,234,702
ORD021910,ITEM00771,2,189,378
ORD021910,ITEM00769,1,130,130
ORD021910,ITEM00774,3,182,546
ORD021910,ITEM00772,2,161,322
ORD021911,ITEM00253,3,182,546
ORD021911,ITEM00257,3,144,432
ORD021912,ITEM00546,1,61,61
ORD021912,ITEM00543,3,80,240
ORD021913,ITEM00417,1,205,205
ORD021913,ITEM00419,3,230,690
ORD021913,ITEM00415,2,178,356
ORD021913,ITEM00418,1,168,168
ORD021914,ITEM00060,2,233,466
ORD021914,ITEM00059,2,189,378
ORD021914,ITEM00055,3,249,747
ORD021914,ITEM00056,3,256,768
ORD021915,ITEM00663,2,360,720
ORD021915,ITEM00664,3,193,579
ORD021915,ITEM00665,1,332,332
ORD021915,ITEM00662,3,301,903
ORD021916,ITEM01006,1,182,182
ORD021916,ITEM01008,1,191,191
ORD021916,ITEM01003,2,148,296
ORD021916,ITEM01005,2,174,348
ORD021917,ITEM00725,2,216,432
ORD021917,ITEM00724,2,198,396
ORD021918,ITEM00219,2,216,432
ORD021918,ITEM00222,2,208,416
ORD021918,ITEM00218,1,181,181
ORD021919,ITEM00228,2,376,752
ORD021919,ITEM00225,2,250,500
ORD021919,ITEM00224,2,322,644
ORD021919,ITEM00223,3,184,552
ORD021920,ITEM00945,2,155,310
ORD021920,ITEM00944,2,77,154
ORD021921,ITEM00223,3,184,552
ORD021921,ITEM00227,3,281,843
ORD021921,ITEM00228,3,376,1128
ORD021921,ITEM00224,3,322,966
ORD021922,ITEM00603,2,243,486
ORD021922,ITEM00605,2,170,340
ORD021922,ITEM00604,2,262,524
ORD021922,ITEM00606,3,223,669
ORD021923,ITEM00978,1,74,74
ORD021924,ITEM01002,1,196,196
ORD021924,ITEM00998,2,168,336
ORD021925,ITEM01017,1,203,203
ORD021926,ITEM01028,1,86,86
ORD021926,ITEM01027,2,95,190
ORD021926,ITEM01029,1,165,165
ORD021926,ITEM01031,3,64,192
ORD021927,ITEM00411,3,188,564
ORD021927,ITEM00414,2,235,470
ORD021927,ITEM00409,3,125,375
ORD021928,ITEM00910,2,127,254
ORD021928,ITEM00912,1,162,162
ORD021929,ITEM00412,3,194,582
ORD021929,ITEM00413,2,169,338
ORD021929,ITEM00410,1,139,139
ORD021930,ITEM00823,1,130,130
ORD021930,ITEM00828,2,132,264
ORD021930,ITEM00826,2,79,158
ORD021931,ITEM01013,2,181,362
ORD021931,ITEM01012,1,195,195
ORD021931,ITEM01010,2,144,288
ORD021932,ITEM01121,1,291,291
ORD021932,ITEM01117,2,229,458
ORD021932,ITEM01119,1,305,305
ORD021932,ITEM01122,1,46,46
ORD021933,ITEM00881,2,100,200
ORD021933,ITEM00879,2,97,194
ORD021933,ITEM00878,3,47,141
ORD021934,ITEM00538,2,70,140
ORD021934,ITEM00537,2,130,260
ORD021935,ITEM00237,1,293,293
ORD021935,ITEM00235,1,354,354
ORD021935,ITEM00240,2,43,86
ORD021935,ITEM00239,3,99,297
ORD021936,ITEM00649,3,76,228
ORD021937,ITEM00719,1,342,342
ORD021937,ITEM00718,3,270,810
ORD021937,ITEM00715,3,77,231
ORD021937,ITEM00720,3,229,687
ORD021938,ITEM00112,1,211,211
ORD021938,ITEM00110,2,174,348
ORD021938,ITEM00114,2,185,370
ORD021939,ITEM00670,2,133,266
ORD021939,ITEM00667,2,72,144
ORD021940,ITEM00839,3,291,873
ORD021940,ITEM00836,3,240,720
ORD021940,ITEM00838,1,54,54
ORD021940,ITEM00840,2,187,374
ORD021941,ITEM00828,3,132,396
ORD021941,ITEM00825,2,192,384
ORD021942,ITEM00850,1,168,168
ORD021942,ITEM00848,1,40,40
ORD021942,ITEM00849,1,53,53
ORD021943,ITEM00537,3,130,390
ORD021943,ITEM00540,2,97,194
ORD021944,ITEM00085,1,262,262
ORD021945,ITEM00819,2,102,204
ORD021945,ITEM00818,3,169,507
ORD021945,ITEM00817,1,199,199
ORD021946,ITEM00242,3,280,840
ORD021947,ITEM01040,2,259,518
ORD021947,ITEM01041,3,165,495
ORD021947,ITEM01044,3,170,510
ORD021948,ITEM00927,2,87,174
ORD021948,ITEM00929,1,357,357
ORD021948,ITEM00925,3,304,912
ORD021949,ITEM00336,2,46,92
ORD021949,ITEM00331,3,95,285
ORD021949,ITEM00335,3,83,249
ORD021949,ITEM00332,2,67,134
ORD021950,ITEM00346,2,289,578
ORD021950,ITEM00344,1,53,53
ORD021951,ITEM00419,1,230,230
ORD021951,ITEM00415,2,178,356
ORD021952,ITEM01067,1,131,131
ORD021952,ITEM01063,2,239,478
ORD021953,ITEM00214,3,236,708
ORD021953,ITEM00211,3,222,666
ORD021954,ITEM00916,2,178,356
ORD021955,ITEM00302,2,177,354
ORD021955,ITEM00301,3,218,654
ORD021955,ITEM00305,3,210,630
ORD021955,ITEM00304,2,185,370
ORD021956,ITEM00932,3,350,1050
ORD021956,ITEM00936,3,319,957
ORD021957,ITEM00612,1,81,81
ORD021958,ITEM00965,2,285,570
ORD021958,ITEM00961,2,239,478
ORD021958,ITEM00964,3,319,957
ORD021958,ITEM00963,1,190,190
ORD021959,ITEM00598,2,203,406
ORD021960,ITEM00679,2,176,352
ORD021960,ITEM00684,1,264,264
ORD021960,ITEM00681,3,229,687
ORD021960,ITEM00683,3,283,849
ORD021961,ITEM00380,1,354,354
ORD021961,ITEM00383,3,293,879
ORD021962,ITEM00698,1,79,79
ORD021963,ITEM00919,2,146,292
ORD021964,ITEM00664,1,193,193
ORD021964,ITEM00665,2,332,664
ORD021964,ITEM00663,3,360,1080
ORD021965,ITEM00905,3,228,684
ORD021965,ITEM00903,2,234,468
ORD021965,ITEM00901,1,174,174
ORD021966,ITEM01131,3,247,741
ORD021966,ITEM01133,2,71,142
ORD021967,ITEM00448,3,167,501
ORD021968,ITEM00863,1,235,235
ORD021969,ITEM00241,1,245,245
ORD021969,ITEM00245,3,194,582
ORD021969,ITEM00244,3,248,744
ORD021970,ITEM01086,3,55,165
ORD021970,ITEM01084,1,310,310
ORD021971,ITEM00660,3,239,717
ORD021971,ITEM00658,2,270,540
ORD021971,ITEM00657,3,187,561
ORD021971,ITEM00656,3,80,240
ORD021972,ITEM01056,3,170,510
ORD021972,ITEM01054,2,262,524
ORD021972,ITEM01055,2,210,420
ORD021972,ITEM01052,1,238,238
ORD021973,ITEM00288,3,280,840
ORD021973,ITEM00286,1,321,321
ORD021974,ITEM01003,3,148,444
ORD021975,ITEM00247,1,83,83
ORD021975,ITEM00252,1,198,198
ORD021976,ITEM01155,2,156,312
ORD021976,ITEM01156,1,185,185
ORD021976,ITEM01153,3,205,615
ORD021976,ITEM01157,1,67,67
ORD021977,ITEM01006,1,182,182
ORD021977,ITEM01008,3,191,573
ORD021978,ITEM00781,1,356,356
ORD021979,ITEM00201,3,155,465
ORD021980,ITEM00482,1,64,64
ORD021980,ITEM00483,2,77,154
ORD021981,ITEM00055,3,249,747
ORD021981,ITEM00059,1,189,189
ORD021981,ITEM00056,2,256,512
ORD021981,ITEM00060,3,233,699
ORD021982,ITEM00836,3,240,720
ORD021983,ITEM00539,3,154,462
ORD021983,ITEM00540,3,97,291
ORD021984,ITEM00222,1,208,208
ORD021984,ITEM00221,3,168,504
ORD021984,ITEM00219,3,216,648
ORD021984,ITEM00218,3,181,543
ORD021985,ITEM00339,3,184,552
ORD021985,ITEM00341,1,149,149
ORD021985,ITEM00337,2,140,280
ORD021986,ITEM00322,1,156,156
ORD021986,ITEM00320,3,185,555
ORD021987,ITEM00595,3,48,144
ORD021987,ITEM00598,3,203,609
ORD021988,ITEM00047,1,143,143
ORD021988,ITEM00043,3,294,882
ORD021988,ITEM00044,2,308,616
ORD021989,ITEM00965,3,285,855
ORD021989,ITEM00964,1,319,319
ORD021990,ITEM00437,2,273,546
ORD021990,ITEM00438,3,193,579
ORD021990,ITEM00435,3,261,783
ORD021991,ITEM00136,1,215,215
ORD021991,ITEM00138,1,370,370
ORD021991,ITEM00137,2,293,586
ORD021992,ITEM00469,1,241,241
ORD021993,ITEM00467,2,133,266
ORD021994,ITEM01127,2,205,410
ORD021995,ITEM00352,1,80,80
ORD021996,ITEM01094,3,362,1086
ORD021996,ITEM01096,2,316,632
ORD021996,ITEM01097,2,241,482
ORD021996,ITEM01093,3,285,855
ORD021997,ITEM01085,3,162,486
ORD021998,ITEM01053,3,201,603
ORD021998,ITEM01051,1,212,212
ORD021999,ITEM00472,2,321,642
ORD021999,ITEM00474,3,262,786
ORD021999,ITEM00469,3,241,723
ORD021999,ITEM00470,2,208,416
ORD022000,ITEM00833,3,51,153
ORD022000,ITEM00830,3,162,486
ORD022000,ITEM00834,1,99,99
ORD022001,ITEM00275,2,200,400
ORD022001,ITEM00271,1,102,102
ORD022002,ITEM00678,2,136,272
ORD022002,ITEM00676,3,195,585
ORD022002,ITEM00675,3,124,372
ORD022002,ITEM00677,2,216,432
ORD022003,ITEM00863,1,235,235
ORD022004,ITEM00034,3,85,255
ORD022004,ITEM00035,2,46,92
ORD022004,ITEM00036,1,70,70
ORD022004,ITEM00033,1,256,256
ORD022005,ITEM00582,1,258,258
ORD022005,ITEM00580,3,253,759
ORD022006,ITEM01063,1,239,239
ORD022006,ITEM01067,2,131,262
ORD022006,ITEM01066,1,125,125
ORD022006,ITEM01064,2,43,86
ORD022007,ITEM00974,2,49,98
ORD022007,ITEM00976,3,78,234
ORD022008,ITEM00865,3,77,231
ORD022008,ITEM00870,2,244,488
ORD022008,ITEM00868,3,318,954
ORD022008,ITEM00866,1,82,82
ORD022009,ITEM01189,2,76,152
ORD022009,ITEM01193,1,108,108
ORD022009,ITEM01190,2,184,368
ORD022010,ITEM01088,1,242,242
ORD022011,ITEM00337,1,140,140
ORD022011,ITEM00341,3,149,447
ORD022011,ITEM00338,2,150,300
ORD022011,ITEM00339,1,184,184
ORD022012,ITEM00122,1,53,53
ORD022012,ITEM00123,1,49,49
ORD022012,ITEM00125,3,64,192
ORD022013,ITEM00383,2,293,586
ORD022013,ITEM00380,3,354,1062
ORD022014,ITEM01008,1,191,191
ORD022015,ITEM01014,2,164,328
ORD022015,ITEM01009,2,155,310
ORD022016,ITEM00653,3,305,915
ORD022016,ITEM00649,3,76,228
ORD022016,ITEM00650,2,153,306
ORD022016,ITEM00652,2,205,410
ORD022017,ITEM00103,1,295,295
ORD022017,ITEM00107,2,188,376
ORD022018,ITEM00323,2,161,322
ORD022019,ITEM00525,3,178,534
ORD022019,ITEM00528,3,73,219
ORD022019,ITEM00526,1,132,132
ORD022019,ITEM00523,3,424,1272
ORD022020,ITEM00010,3,257,771
ORD022020,ITEM00012,2,160,320
ORD022020,ITEM00007,1,335,335
ORD022020,ITEM00009,2,230,460
ORD022021,ITEM00923,1,56,56
ORD022021,ITEM00920,3,121,363
ORD022022,ITEM00931,1,49,49
ORD022023,ITEM00501,1,154,154
ORD022023,ITEM00503,1,233,233
ORD022023,ITEM00500,1,355,355
ORD022023,ITEM00502,3,239,717
ORD022024,ITEM00542,3,104,312
ORD022025,ITEM00312,3,178,534
ORD022025,ITEM00308,1,143,143
ORD022025,ITEM00310,1,264,264
ORD022026,ITEM00312,3,178,534
ORD022027,ITEM00155,3,173,519
ORD022027,ITEM00153,1,297,297
ORD022027,ITEM00154,1,142,142
ORD022028,ITEM00740,2,78,156
ORD022028,ITEM00744,1,374,374
ORD022028,ITEM00743,2,72,144
ORD022029,ITEM00452,2,227,454
ORD022029,ITEM00455,3,262,786
ORD022029,ITEM00454,1,229,229
ORD022029,ITEM00451,1,180,180
ORD022030,ITEM00554,2,82,164
ORD022030,ITEM00557,1,163,163
ORD022030,ITEM00553,2,137,274
ORD022030,ITEM00555,1,137,137
ORD022031,ITEM01030,1,33,33
ORD022031,ITEM01031,3,64,192
ORD022031,ITEM01027,3,95,285
ORD022032,ITEM00217,3,159,477
ORD022032,ITEM00222,2,208,416
ORD022033,ITEM00739,2,302,604
ORD022033,ITEM00742,1,291,291
ORD022034,ITEM01187,3,266,798
ORD022034,ITEM01188,1,70,70
ORD022034,ITEM01183,1,309,309
ORD022034,ITEM01185,2,252,504
ORD022035,ITEM01087,3,320,960
ORD022035,ITEM01089,1,73,73
ORD022035,ITEM01091,3,45,135
ORD022036,ITEM00502,2,239,478
ORD022036,ITEM00500,2,355,710
ORD022036,ITEM00499,3,253,759
ORD022036,ITEM00503,2,233,466
ORD022037,ITEM01051,1,212,212
ORD022038,ITEM00029,1,124,124
ORD022038,ITEM00030,1,210,210
ORD022038,ITEM00027,3,421,1263
ORD022038,ITEM00025,3,342,1026
ORD022039,ITEM00717,3,86,258
ORD022039,ITEM00718,2,270,540
ORD022040,ITEM00991,3,30,90
ORD022040,ITEM00992,1,77,77
ORD022040,ITEM00993,3,91,273
ORD022040,ITEM00994,3,33,99
ORD022041,ITEM00795,1,68,68
ORD022042,ITEM00311,3,183,549
ORD022042,ITEM00309,2,162,324
ORD022042,ITEM00312,1,178,178
ORD022043,ITEM00060,1,233,233
ORD022044,ITEM00485,2,244,488
ORD022044,ITEM00484,2,87,174
ORD022044,ITEM00483,2,77,154
ORD022045,ITEM00348,3,291,873
ORD022046,ITEM00440,1,143,143
ORD022046,ITEM00443,1,169,169
ORD022047,ITEM01183,2,309,618
ORD022047,ITEM01184,2,330,660
ORD022048,ITEM00081,3,75,225
ORD022049,ITEM00006,1,162,162
ORD022049,ITEM00003,1,54,54
ORD022050,ITEM00372,2,55,110
ORD022050,ITEM00368,3,269,807
ORD022051,ITEM00756,3,163,489
ORD022052,ITEM01124,2,236,472
ORD022052,ITEM01127,1,205,205
ORD022053,ITEM00065,3,266,798
ORD022053,ITEM00061,3,238,714
ORD022053,ITEM00064,3,312,936
ORD022053,ITEM00066,2,148,296
ORD022054,ITEM00196,1,179,179
ORD022054,ITEM00193,1,150,150
ORD022054,ITEM00194,1,230,230
ORD022055,ITEM00142,3,104,312
ORD022056,ITEM00739,1,302,302
ORD022056,ITEM00740,3,78,234
ORD022056,ITEM00742,3,291,873
ORD022057,ITEM00142,2,104,208
ORD022057,ITEM00139,2,45,90
ORD022057,ITEM00143,3,160,480
ORD022057,ITEM00144,2,192,384
ORD022058,ITEM00597,3,197,591
ORD022058,ITEM00599,2,169,338
ORD022059,ITEM00486,1,311,311
ORD022059,ITEM00481,3,325,975
ORD022060,ITEM01058,1,99,99
ORD022060,ITEM01057,1,152,152
ORD022060,ITEM01061,2,80,160
ORD022061,ITEM01167,1,236,236
ORD022061,ITEM01168,1,152,152
ORD022061,ITEM01170,1,144,144
ORD022061,ITEM01169,3,198,594
ORD022062,ITEM00035,2,46,92
ORD022063,ITEM00750,3,183,549
ORD022063,ITEM00745,3,160,480
ORD022064,ITEM00350,1,158,158
ORD022064,ITEM00351,3,190,570
ORD022064,ITEM00349,3,406,1218
ORD022064,ITEM00352,2,80,160
ORD022065,ITEM01054,2,262,524
ORD022065,ITEM01052,3,238,714
ORD022065,ITEM01051,2,212,424
ORD022066,ITEM00624,3,80,240
ORD022066,ITEM00621,1,369,369
ORD022066,ITEM00619,2,184,368
ORD022066,ITEM00620,3,315,945
ORD022067,ITEM01048,3,166,498
ORD022067,ITEM01046,3,309,927
ORD022068,ITEM00034,3,85,255
ORD022068,ITEM00035,3,46,138
ORD022068,ITEM00036,3,70,210
ORD022069,ITEM00148,3,310,930
ORD022069,ITEM00147,3,81,243
ORD022069,ITEM00146,1,99,99
ORD022070,ITEM00121,3,60,180
ORD022071,ITEM00085,3,262,786
ORD022072,ITEM00115,1,256,256
ORD022073,ITEM00868,3,318,954
ORD022074,ITEM00530,3,129,387
ORD022075,ITEM01010,2,144,288
ORD022075,ITEM01013,3,181,543
ORD022076,ITEM00771,1,189,189
ORD022076,ITEM00770,1,159,159
ORD022077,ITEM00808,2,168,336
ORD022077,ITEM00806,1,46,46
ORD022078,ITEM00120,2,211,422
ORD022078,ITEM00117,2,178,356
ORD022078,ITEM00118,3,234,702
ORD022078,ITEM00115,2,256,512
ORD022079,ITEM00400,3,200,600
ORD022080,ITEM00756,2,163,326
ORD022080,ITEM00751,3,134,402
ORD022080,ITEM00752,1,183,183
ORD022081,ITEM00576,1,140,140
ORD022081,ITEM00573,1,109,109
ORD022082,ITEM00374,1,103,103
ORD022082,ITEM00377,3,41,123
ORD022082,ITEM00373,3,72,216
ORD022082,ITEM00376,3,338,1014
ORD022083,ITEM00104,3,347,1041
ORD022083,ITEM00107,3,188,564
ORD022083,ITEM00108,3,282,846
ORD022084,ITEM00606,1,223,223
ORD022084,ITEM00604,2,262,524
ORD022084,ITEM00601,1,209,209
ORD022085,ITEM00643,3,297,891
ORD022086,ITEM00886,2,352,704
ORD022087,ITEM01167,2,236,472
ORD022087,ITEM01170,1,144,144
ORD022087,ITEM01165,3,173,519
ORD022087,ITEM01168,3,152,456
ORD022088,ITEM01004,2,131,262
ORD022088,ITEM01006,2,182,364
ORD022089,ITEM00358,1,77,77
ORD022090,ITEM00696,1,66,66
ORD022090,ITEM00692,1,317,317
ORD022090,ITEM00691,2,177,354
ORD022090,ITEM00695,2,255,510
ORD022091,ITEM00562,1,184,184
ORD022091,ITEM00564,3,120,360
ORD022091,ITEM00563,3,147,441
ORD022092,ITEM00134,2,239,478
ORD022092,ITEM00138,3,370,1110
ORD022093,ITEM00580,2,253,506
ORD022093,ITEM00578,2,100,200
ORD022094,ITEM00425,2,183,366
ORD022095,ITEM00449,3,145,435
ORD022096,ITEM01027,2,95,190
ORD022097,ITEM00318,3,403,1209
ORD022097,ITEM00315,2,123,246
ORD022098,ITEM00048,2,149,298
ORD022099,ITEM00334,3,334,1002
ORD022099,ITEM00335,3,83,249
ORD022100,ITEM00496,3,321,963
ORD022100,ITEM00495,1,337,337
ORD022101,ITEM00231,2,342,684
ORD022102,ITEM00602,3,173,519
ORD022103,ITEM00202,1,229,229
ORD022103,ITEM00204,3,181,543
ORD022103,ITEM00199,2,183,366
ORD022104,ITEM01143,1,193,193
ORD022104,ITEM01145,1,195,195
ORD022105,ITEM00530,1,129,129
ORD022105,ITEM00532,2,68,136
ORD022106,ITEM00974,2,49,98
ORD022107,ITEM00894,2,471,942
ORD022107,ITEM00892,1,187,187
ORD022108,ITEM00060,2,233,466
ORD022108,ITEM00057,3,191,573
ORD022108,ITEM00055,3,249,747
ORD022108,ITEM00056,1,256,256
ORD022109,ITEM00104,1,347,347
ORD022109,ITEM00106,3,58,174
ORD022110,ITEM00183,3,172,516
ORD022111,ITEM01099,1,257,257
ORD022111,ITEM01103,3,319,957
ORD022112,ITEM00299,1,177,177
ORD022112,ITEM00300,1,170,170
ORD022113,ITEM00515,1,310,310
ORD022114,ITEM00739,2,302,604
ORD022115,ITEM00143,2,160,320
ORD022115,ITEM00141,1,239,239
ORD022116,ITEM00646,1,211,211
ORD022116,ITEM00648,3,175,525
ORD022116,ITEM00645,3,268,804
ORD022116,ITEM00643,3,297,891
ORD022117,ITEM01121,1,291,291
ORD022117,ITEM01119,1,305,305
ORD022117,ITEM01120,1,315,315
ORD022117,ITEM01118,2,89,178
ORD022118,ITEM00144,3,192,576
ORD022118,ITEM00140,1,150,150
ORD022119,ITEM00479,1,226,226
ORD022119,ITEM00477,1,172,172
ORD022119,ITEM00478,1,206,206
ORD022119,ITEM00480,1,238,238
ORD022120,ITEM00680,3,67,201
ORD022120,ITEM00679,1,176,176
ORD022121,ITEM00091,2,126,252
ORD022121,ITEM00094,1,151,151
ORD022122,ITEM00253,3,182,546
ORD022122,ITEM00258,3,145,435
ORD022123,ITEM00323,1,161,161
ORD022123,ITEM00322,1,156,156
ORD022123,ITEM00324,2,250,500
ORD022123,ITEM00321,2,231,462
ORD022124,ITEM00078,2,88,176
ORD022125,ITEM00201,3,155,465
ORD022125,ITEM00202,2,229,458
ORD022125,ITEM00200,2,197,394
ORD022125,ITEM00199,2,183,366
ORD022126,ITEM00545,3,245,735
ORD022126,ITEM00542,3,104,312
ORD022127,ITEM00660,1,239,239
ORD022127,ITEM00657,1,187,187
ORD022127,ITEM00655,2,294,588
ORD022128,ITEM00979,3,238,714
ORD022128,ITEM00980,2,332,664
ORD022128,ITEM00983,1,61,61
ORD022128,ITEM00982,2,299,598
ORD022129,ITEM00658,2,270,540
ORD022129,ITEM00656,2,80,160
ORD022129,ITEM00660,3,239,717
ORD022129,ITEM00655,1,294,294
ORD022130,ITEM00492,3,57,171
ORD022130,ITEM00487,3,46,138
ORD022130,ITEM00488,3,130,390
ORD022131,ITEM00711,3,280,840
ORD022131,ITEM00709,1,46,46
ORD022131,ITEM00710,1,73,73
ORD022131,ITEM00712,3,360,1080
ORD022132,ITEM00944,3,77,231
ORD022133,ITEM00903,3,234,702
ORD022133,ITEM00905,1,228,228
ORD022133,ITEM00904,3,205,615
ORD022133,ITEM00906,1,252,252
ORD022134,ITEM00181,2,42,84
ORD022134,ITEM00186,2,141,282
ORD022135,ITEM00954,1,108,108
ORD022135,ITEM00949,1,94,94
ORD022135,ITEM00951,2,137,274
ORD022136,ITEM00048,1,149,149
ORD022137,ITEM00266,2,216,432
ORD022137,ITEM00269,2,289,578
ORD022137,ITEM00268,2,211,422
ORD022138,ITEM00929,3,357,1071
ORD022138,ITEM00926,1,60,60
ORD022138,ITEM00927,2,87,174
ORD022139,ITEM01116,3,143,429
ORD022140,ITEM01075,3,298,894
ORD022140,ITEM01079,2,288,576
ORD022140,ITEM01076,1,181,181
ORD022140,ITEM01080,1,250,250
ORD022141,ITEM00637,3,41,123
ORD022141,ITEM00638,1,285,285
ORD022142,ITEM00337,1,140,140
ORD022142,ITEM00338,2,150,300
ORD022142,ITEM00341,2,149,298
ORD022142,ITEM00339,2,184,368
ORD022143,ITEM00973,3,44,132
ORD022144,ITEM01040,1,259,259
ORD022144,ITEM01042,2,205,410
ORD022145,ITEM01128,3,214,642
ORD022145,ITEM01124,3,236,708
ORD022146,ITEM00738,2,45,90
ORD022146,ITEM00736,2,276,552
ORD022146,ITEM00734,3,245,735
ORD022147,ITEM00799,1,227,227
ORD022147,ITEM00803,2,285,570
ORD022147,ITEM00801,1,226,226
ORD022148,ITEM00173,1,184,184
ORD022148,ITEM00171,1,190,190
ORD022148,ITEM00174,2,231,462
ORD022149,ITEM00348,1,291,291
ORD022149,ITEM00347,1,198,198
ORD022149,ITEM00344,3,53,159
ORD022150,ITEM00789,3,230,690
ORD022150,ITEM00788,3,338,1014
ORD022150,ITEM00787,2,68,136
ORD022151,ITEM01185,1,252,252
ORD022151,ITEM01183,2,309,618
ORD022152,ITEM00480,1,238,238
ORD022152,ITEM00477,2,172,344
ORD022152,ITEM00479,2,226,452
ORD022153,ITEM00050,1,185,185
ORD022153,ITEM00054,2,214,428
ORD022153,ITEM00052,1,199,199
ORD022154,ITEM00342,2,154,308
ORD022155,ITEM00983,2,61,122
ORD022155,ITEM00981,1,74,74
ORD022156,ITEM00728,2,283,566
ORD022156,ITEM00731,3,240,720
ORD022156,ITEM00730,1,189,189
ORD022157,ITEM00453,1,176,176
ORD022157,ITEM00452,3,227,681
ORD022157,ITEM00455,1,262,262
ORD022158,ITEM00633,1,69,69
ORD022158,ITEM00636,1,66,66
ORD022159,ITEM00177,1,252,252
ORD022159,ITEM00179,1,294,294
ORD022160,ITEM00137,3,293,879
ORD022160,ITEM00138,1,370,370
ORD022160,ITEM00136,1,215,215
ORD022161,ITEM00141,1,239,239
ORD022161,ITEM00143,1,160,160
ORD022161,ITEM00142,1,104,104
ORD022162,ITEM01028,1,86,86
ORD022162,ITEM01031,3,64,192
ORD022162,ITEM01032,3,43,129
